user_id,id,playcount,rating,genre,name,artist
user_00530,4GLcRYhMko1k0qc47eFrxW,10,1.3,kpop,Beatbox - English Version,NCT DREAM
user_00530,0QUbiLQySWPq5Lh3f7A9bN,22,3.3,pop,8 (feat. FLO) - Remix,Kehlani
user_00530,4ASBfwBwwo7DTT2zq9YSLP,18,3.0,hiphop,From Florida With Love,Drake
user_00530,7Ko12sPqhdCczAdJ6wnyAc,26,2.6,hiphop,Uh Huh,Tyga
user_00530,6Lj4RhwPsVfMn7tsA5i8jW,15,2.5,hiphop,Survive (feat. Chloe),Childish Gambino
user_00530,6gvhqnL1MUehL9g5mp1A0I,19,3.2,hiphop,Spirited Away,6LACK
user_00530,6F3eFeqRMgjnPrFJGiosdd,30,3.3,edm,De Tor Ahead,Rob Van Bavel
user_00530,704LUEih663hiE3CnyUrFW,13,3.1,latin,SEJODIOTO,KAROL G
user_00530,2w5BtuWXISpB6NM4xPoeiR,15,3.1,hiphop,c l o s e,J. Cole
user_00530,5dB55Te4Ivt5VRpwQsZXMa,25,3.0,rock,Tormenta (feat. Bad Bunny),Gorillaz
user_00530,1fcQCMwYTvjYbKNFHv240h,24,3.4,indie,Everything in You (feat. Half Shy),Adventure Time
user_00530,5mdM2Cpf1nG14IMKeCHwUR,26,2.9,ipop,Mimpi Yang Indah,Sakadang Buringas
user_00530,1UUgZa1nMXc5yQjscmjFYo,28,3.1,edm,Desire (with Sam Smith),Calvin Harris
user_00530,7d4NMY87lt1tQZeM8ljq8o,30,2.7,rnb,I Know - PR1SVX Edit Sped Up,Kanii
user_00530,2msPJiQmS3sX6Ak9vM4U8R,22,3.2,jazz,Behind The Curtain,MISAMO
user_00530,4Hc4QeHMGsmSZ5HP8wQFPP,11,2.9,kpop,A Walk,Yerin Baek
user_00530,5PDAIujdENp9OI9qvJbOx5,22,3.1,latin,La Pieza,Luar La L
user_00530,2i9uoxjvgN6sA7fSfoHtKA,15,3.2,edm,Evolution,Clarx
user_00530,19sesLqKhLkzkFVYOh4wSD,12,2.8,rnb,A Primeira Vez,Joao Gilberto
user_00530,0ukf5LnVs5IIbRIgYmOOe3,13,2.6,jazz,God Gave Me Feet For Dancing (feat. Yazmin Lacey),Ezra Collective
user_00530,5DLsTmQFQ3yCPowg1nreoh,24,3.3,rnb,Know Better (feat. Lil' Mo & Vince Staples),Kehlani
user_00530,4i7iGaXbW1dKBZD5tZuvZt,22,3.0,kpop,Back to ZEROBASE,ZEROBASEONE
user_00530,3E4sTVFdD9RIUSqqsD7OLt,30,2.7,hiphop,"Fuck My Cousin, Pt. II (feat. Lil Durk)",Lil Zay Osama
user_00530,6lERHAmBCZmgODv3OYENXi,19,3.3,indie,Must Have Been The Wind,Alec Benjamin
user_00530,4dbqYfUEJmfrGXzGJlmFYb,10,1.4,classical,Midnight Stroll,Ian Wong
user_00530,2msTZErCWfJy5DaK8eDVV2,18,3.0,classical,Little Drummer Boy - Piano Version,Henry Smith
user_00530,1wnkCR7qVF3DJPbowjlgCO,22,2.9,hiphop,SAD MEAL,Bladee
user_00530,6u7nuBZnO53vy8Kmpc6kEU,30,2.6,rnb,Can I,Kehlani
user_00530,39hUWDnoFLGgKXturgF3Nb,29,3.2,rock,Aquatic Mouth Dance,Red Hot Chili Peppers
user_00530,4iGjLLvo4Pax82YX3jE3Q1,20,2.7,edm,FAME (feat. JUNNY) - Prod. GroovyRoom,JAY B
user_00530,6wBpO4Xc4YgShnENGSFA1M,24,2.6,kpop,"Eve, Psyche & the Bluebeard's wife (English Ver.)",LE SSERAFIM
user_00530,4tLaORnfkafV07U8O8dEeL,19,3.0,hiphop,My Day 1's,Yung Gravy
user_00531,1qiGUEKqToxqtD1pyTVPXC,22,2.6,jazz,Cherry Flavoured,The Neighbourhood
user_00531,2qLyo5FeWquE7HBUbcVnEy,39,4.2,pop,IOU,Sabrina Claudio
user_00531,1IHWl5LamUGEuP4ozKQSXZ,35,4.4,latin,Dos Mil 16,Bad Bunny
user_00531,6W8qT0SkyfZRfqaB3nWIan,43,4.7,latin,40,Anuel AA
user_00531,0ZHLqpysyyJil6TlEJAZY9,30,3.4,hiphop,Role Call,Tory Lanez
user_00531,6d3QUBsiAw3aZI6F2mMhzk,18,2.6,pop,Out of Oklahoma,Lainey Wilson
user_00531,0d1mw4M9au9XBkyJNLKAx7,27,2.5,hiphop,Big Homie From the Hood,Mozzy
user_00531,207YcqxaFYsOdJarlqyjWl,16,3.3,edm,Obsession,MEDUZA
user_00531,4zfiFwHNwOH0iNKTSGp4kx,20,3.1,rock,REALiZE,LiSA
user_00531,6Xve7pWqzW6CQV8mlXzpBe,20,2.7,indie,Candy Wine,Lostboycrow
user_00531,3e7j4R8YOYxPw5l8X9iyRX,21,2.5,indie,Viper,Derivakat
user_00531,2aoLjocG6ib3CaIImYSGLa,10,1.3,jazz,Tu Eres Mi Gozo,Rojo
user_00531,3jnXaddR12rjb6ge9vmEvf,25,3.1,pop,Good Ol' Man,Drew Green
user_00531,1h9bRn8XR0p74WYsGgAFk3,29,3.2,rnb,Murda She Wrote,Sleepy Hallow
user_00531,4cua8i7gOCM94DEBlXFb80,25,3.2,classical,Liebesleid - Arr. for Cello and Piano: Liebeslied,Fritz Kreisler
user_00531,56IPhyZ2ByxWPksbqKpNxF,30,3.2,jazz,It Might as Well Be Spring,Caity Gyorgy
user_00531,2kLWSmKHhfUBepkIA9oNe5,50,4.9,rock,strawberry lipstick,YUNGBLUD
user_00531,4i4WsUvJEgB4V6AyONAJe8,20,3.4,pop,What If I Love You,Gatlin
user_00531,4xmSDYn5n9Gu6mH6FSJDhf,46,4.8,ipop,Tak Di Tanganku,Juicy Luicy
user_00531,44bNdhjyzSUTl9MllPE1bJ,21,3.4,classical,From A to Z,Angel Ruediger
user_00531,4btftV9aaDSaw0sPBr5VsZ,1,1.6,kpop,KITTY RUN,AleXa
user_00531,4GhoDBGGJUST291hehSGeM,9,1.0,classical,"Brandenburg Concerto No. 3 in G Major, BWV 1048: III. Allegro - Recorded 1964",Johann Sebastian Bach
user_00531,3vGSv4l4czTve9jZoYeIWk,25,2.8,kpop,DLC,Stray Kids
user_00531,4E8iJLPtZiIHvquh0rf0f5,29,3.0,jazz,Running Towards A Place,The Killers
user_00531,2a8ND713OfNIdlJD1p8jB3,24,2.6,rock,Dragonball Durag,Thundercat
user_00531,669gYFBhezfYPXQP1hBMOX,13,2.9,hiphop,Streets Made Me A King,Future
user_00531,12eyxtPAkRu24In2iftPEp,11,3.4,rnb,Clint Eastwood,MKJ
user_00531,62myDtjvOghLHYe67m2Dq2,30,3.0,rock,Pompous Fool,Eric Clapton
user_00531,0YQ3pxSWszXRbPHZHSvlqU,23,2.8,indie,"I2I - From ""A Whole New Sound""",Magnolia Park
user_00531,6yOeP45D6bNbtQgD3ssQfL,27,2.6,rock,Hollywood Baby,100 gecs
user_00531,0xWNXLoJsTjVNemAept9rl,10,1.0,edm,One Cry (feat. Rosa Linn),Galantis
user_00531,71mHO4fFmS2Xu5XxZbcRND,25,3.2,rnb,Summer Too Hot,Chris Brown
user_00531,60Qlw4VbFoT2mea8zJKkGp,11,3.2,pop,Intoxicated,Warren Zeiders
user_00531,7LBLyNltgOM4797TaUhHmO,23,3.5,indie,Casino Royale,Derivakat
user_00531,31MNHKE86sEXzIglbGQ6mu,32,4.5,pop,Got Me Started,Troye Sivan
user_00531,0lmfzSixnxZdx3bMEmIe3d,11,3.3,kpop,No Strings Attached,WOOSUNG
user_00531,6qIzMcbsoaVEf6SZJqEbwy,28,2.5,kpop,How We Do,XIUMIN
user_00531,5KcO6owqIJCCK6pcr4n4T9,16,3.2,rock,Headspace,Dirty Heads
user_00531,2ZCu2xskiEBCV3y0eu0zJG,22,3.2,rnb,Surprise,Chloe
user_00531,6j3UCwLsm0N7FQHFlL9iZ1,19,3.2,indie,Balance,James Heather
user_00531,5ivyL3WEFCo0IfivYC0FOF,25,2.8,rock,Save Your Tears (Acoustic),Milky Chance
user_00531,4228YpK0ZZuY4CZzBDVi3q,29,2.8,indie,i'm not okay,JVKE
user_00531,0BeqHPNJSLzfH8TZ7Adpb3,30,2.9,kpop,Lose My Breath (Feat. Charlie Puth) (Soft Garage Ver.),Stray Kids
user_00531,2rm9Jixn9sLzTM6PF8u8AH,18,3.4,latin,Hola Como Vas,Eladio Carrion
user_00531,1b9J4zPxRgOE0dlPELT4gi,11,3.4,indie,Brisa Del Mar (Radio Edit),The Smooth Jazz Alley
user_00531,2tRxHjEkdgGMv9kZbOyqOH,10,1.3,indie,Time Stands,Nathaniel Rateliff
user_00531,56aMKNhh10LMs7zzPvICNS,24,3.2,jazz,Behind Me,Karen Rosenberg
user_00531,3cJhvKu04O5akhOHpZmMvP,18,2.8,hiphop,"Variations on ""Li  ci darem la mano"" from Mozart's Don Giovanni, Op. 2: Var. I. Brillante",Frederic Chopin
user_00531,61FfbHfk4qT8ZzNA5dqN9j,24,2.7,hiphop,Old Days,Lil Durk
user_00531,3EppUOHNVjSn5C1WF5QWby,24,3.4,jazz,Cosa Guapa,Rauw Alejandro
user_00531,0FZUbqZ1x2G71vl027d8Ud,26,2.9,pop,Speed Drive,Charli xcx
user_00531,488HG8lR11JswT2YgcWGRB,15,3.2,hiphop,Letter to Nipsey (feat. Roddy Ricch),Meek Mill
user_00531,3TVj2BMkPJHCUTj8CvHkEk,12,2.9,latin,Instagram - Remix,Blessd
user_00531,7HC7R2D8WjXVcUHJyEGjRs,15,2.8,pop,The Story Of Us (Taylor's Version),Taylor Swift
user_00531,0IYOm3308cQ6drkr4M92WE,11,2.8,kpop,Outro : In Our Cosmos,CRAVITY
user_00531,0OAKpmhof8rDnV9j91XxUl,18,2.9,hiphop,"Viva Las Vegas - From ""Army of the Dead"" Soundtrack",Richard Cheese
user_00531,3bOEO8nom7HhWQ3mavmjoM,15,2.7,hiphop,paybach,Gunna
user_00531,1S0U81LjOFfcsVGpSEJrFG,13,2.7,edm,"Manos Frias (con Reik, Beele)",Mau y Ricky
user_00531,5DVNiezdlfBjQunMHakq57,16,2.8,edm,Let You Go - Sebastian Ingrosso & Desembra Remix,Diplo
user_00531,53QU4VFO8QZr2m1Srrpar5,18,2.8,edm,"Nocturnes, Op. 15: No. 2 in F Sharp Major. Larghetto",Frederic Chopin
user_00531,1d7q712nXjG98HiwHk7HFS,28,2.8,hiphop,Stealth Mode (feat. Bas),J. Cole
user_00531,3vbF46F9ejqmavny7E3ZzA,23,3.0,indie,Be My Next,RIIZE
user_00531,2fvYs73WKCazbePSvfhjlz,3,1.9,edm,XYZ - NERO Remix,deadmau5
user_00531,5PZSa1gkBwHcyZo8nTaW8d,20,3.3,latin,Lastima,Neutro Shorty
user_00531,7skyR8nK3vnDikYFBoUVw6,27,2.9,rock,Ciao,Laura Pausini
user_00531,0IlYvLvA257FhOau31pOK8,18,2.9,pop,'Til You Can't,Cody Johnson
user_00531,6elEkHLtv541ZTtZeR6y7L,13,3.4,indie,World's Smallest Violin,AJR
user_00531,3SDCFJ8psHkOlt8n4pQVm2,28,3.4,rnb,Mozart Drill Style,iamraj2r
user_00531,2AojQfi1k8pgwyg1Ii0Ly8,14,3.2,indie,Meshuggah,Unknown Mortal Orchestra
user_00531,5cqeTJhPAfHU4ROwcgG5L4,20,3.3,latin,Gatillera,Alvaro Diaz
user_00531,7xDBtwxsife3u8luqSbSPR,25,3.4,latin,"Elegi (feat. Farruko, Anuel AA, Sech, Dimelo Flow & Justin Quiles) - Remix",Rauw Alejandro
user_00531,3lVaRWkDwUkHveuSbilYdE,28,2.9,edm,Cocaine,Alison Wonderland
user_00531,1Ai4EnJN4sywxcj8KOmIgb,24,3.2,rnb,That's How We Ballin,T-Pain
user_00532,1P2j9yx7MgYSd3HKKR6D8n,13,3.3,rnb,MANGATA,KIETH MONTANA
user_00532,30EGaJNnfgjUuw8kj8fuem,24,3.3,rock,Persia,Jossef
user_00532,2nRMW95dnOILirpjbksLTs,45,4.9,kpop,Too Sad to Dance,Jung Kook
user_00532,2fOlBMkWR7lXJfqp5VTbDG,13,2.9,hiphop,Pluto to Mars,Lil Uzi Vert
user_00532,6hWGqINOOVlfAJG5k6WcwL,27,2.7,latin,Dame De Beber,Adoracii³n
user_00532,4wH7ZoqgETaACS9BlUkvuY,33,4.6,pop,Bigger Person,Lauren Spencer Smith
user_00532,1jKyWssDMP83VtugbwCJ6g,24,2.5,ipop,Malu Malu Tapi Nyaman,Lyodra
user_00532,23YTJTopRwkkeX6QGsEaKc,19,3.3,edm,Party Jumpin',Marshmello
user_00532,4HErQoBzojA9iPhHE92QKO,22,2.8,classical,La Distancia,Manuel Medrano
user_00532,1ODCxgSvtejqfOi7coRo7o,4,1.3,classical,Eirene,Sharon Lynn Makarenko
user_00532,2aY58Qs5blbW5jSRZ1Zh6d,16,2.6,latin,Mulholland Drive,LESKY
user_00532,5f2MGMo8ARWb6WojaODeAY,28,2.7,edm,Cafe Del Mar,Dimitri Vegas & Like Mike
user_00532,6r2zoEGcEOLGx4qIWvExFN,17,2.8,rnb,58,JHAYCO
user_00532,3qukYaYSxIUBcq5UIUIsPf,28,2.7,latin,G.P.S. - con Aleman,Trueno
user_00532,2yLE4fvbroJS8JNa3YA6ZB,28,3.2,rnb,Through The Night (feat. Free Nationals),Maeta
user_00532,7xMFk2Vj2hALyMdzHFopJl,18,3.4,rock,It's About Time (feat. Florida Georgia Line),Russell Dickerson
user_00532,1mJDRVCd0L65QSxfut8r3u,28,2.8,indie,BABY HELLO,Rauw Alejandro
user_00532,4rvzmiYWfzfQ3tnXEt1KQv,16,2.8,indie,Smoking In The Park (Paradise),Tone Stith
user_00532,6L4ZHLACL2Fla9qT56ef8P,14,3.1,edm,No Pictures,Quintino
user_00532,0CcdtD73oa9h9GE3RrBg9U,15,3.2,rock,Hound Dog,Elvis Presley
user_00532,6VpRQDOM7nQ6viuVUSXWGn,15,3.0,edm,what is life?,San Holo
user_00532,1xPmKqrO1cjC34XQY6oV2Z,8,1.1,classical,Chi,Tom Merrall
user_00532,00N4nzw54Xz4ZwtcDzqHJK,12,2.7,jazz,Imagine,Zaz
user_00532,2CGCh8ECQDVtcnyLjf419v,2,1.6,classical,"Magyar Dalok & Rapszi³diak, S. 242: No. 2 in C Major. Andantino",Franz Liszt
user_00532,5fZtkCqJLX4tUcDZXAovOI,7,1.8,edm,In My Mind,ILLENIUM
user_00532,6R1WrMbDI2i81ykFoRKkpO,19,3.3,hiphop,We Dem,Tee Grizzley
user_00532,1YZmYp9jZ4Veq6lZpiuV69,20,2.6,indie,86Sentra,NxWorries
user_00532,2C6QUOsR7PfEm3EpXOLvjv,17,3.3,rnb,BAD LUCK!,Jhariah
user_00532,1uUbO4jTqULg0l0FDdVGmn,19,3.2,kpop,14 15 Febrero,Jay Wheeler
user_00532,4cCfprh4NrvyLGKN2rOCO7,18,2.8,edm,Inhale Exhale,Skrillex
user_00532,4aiBJw2AUIIbBzgrhh4uOI,26,3.2,classical,flower,Yiruma
user_00532,40jbAp6vAlk9j2KIiGNgvE,11,3.2,indie,Borderline,Jordan Rakei
user_00532,3ejfcz0QPyV717Vd3ta04V,45,4.8,edm,By Your Side (feat. Tom Grennan) - Oliver Heldens Remix,Calvin Harris
user_00532,1vJmd8YIIAz6XQ9GHlUr5p,10,1.3,indie,Concrete,Lovejoy
user_00532,6QoNnPbVjUm2doVrqfl8JC,10,1.3,indie,It's Always Been You - Acoustic,Phil Wickham
user_00532,4VGHk43lpbjc9WguFRURk8,11,3.0,rock,Synchronize,Milky Chance
user_00532,7qArEpkWxXwdh8nkfqcjIf,11,2.8,indie,Tadow - Slowed Down,Masego
user_00532,2m3ObD945KvpE5y9A1eUWm,24,3.3,pop,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift
user_00532,78Bl5oZKRx6fE1xT8NSzZB,10,1.7,indie,Shiner In The Dark,Royal Blood
user_00532,4txojlesMFQZGWxwz2EeqB,24,3.4,pop,Last Kiss (Taylor's Version),Taylor Swift
user_00532,2QEkXcyjvIWgFsbc1amx4Y,28,3.0,classical,Dear,Daigo Hanada
user_00532,4kjktXON6BJg5CVntKzsWP,20,3.1,indie,"The More You Say, The Less It Means",John Moreland
user_00532,1q2KbvMk67ZYBSZkxktMRU,29,3.2,hiphop,Tenor Madness,Three Four Trio
user_00532,2eAE4zf7vlz6Yrfx5PuQnt,22,3.2,jazz,Like a Sunday,Emilie Schii¸tt
user_00532,6rEpJ5uF56xgL2r61xABqc,25,2.7,latin,LA OLA,Daddy Yankee
user_00532,13Tbv4nflNxg9kYBIbJnd9,32,4.5,latin,Afternoon Tea with the Auroras (Interlude),Raveena
user_00532,7krngwvy6pL3EVgOhDe7zE,29,2.7,latin,Conversacion Con Dios,Anuel AA
user_00532,3TgaJU4MOSYEx8WLENsWuN,7,1.7,classical,Midnight Blue,Listening Wind
user_00532,7szJfhzlrGh2hkNwEPDWpn,16,2.9,pop,Better People To Leave On Read,Emei
user_00532,2KGPrn3UWUH5g1QjGeCRAF,2,1.6,classical,graduation?,Timothy Edward Carpenter
user_00532,3OnPQNK9OvIeRL8Q9ogY92,21,3.0,pop,My Stupid Heart - Kids Version,Walk off the Earth
user_00532,6vuzzBnakGYyAYP2LSicEZ,17,3.4,hiphop,Northstar,Richy Mitch & The Coal Miners
user_00532,1S20BsgYeUven3xXuIUVz2,30,3.1,indie,Forgotten Souls,Mother Mother
user_00532,0ZVjdWHetSBLb4udxSyofy,20,3.3,edm,1685 (feat. Muse),Zedd
user_00532,4YmrTTR0fxBE3nBS8StToi,14,2.7,kpop,Rendez-Vous,BAEKHYUN
user_00532,2qEoAz0i6yEz5dPggABcLH,13,2.5,latin,Sigo Fresh - Remix,Fuego
user_00532,18idmAeJTfBFOL2HjYPCjH,14,3.0,jazz,bb u ok? - Kittito Remix,San Holo
user_00532,7rkJh3dzU6zMugz863ScA9,26,2.5,hiphop,Johnny P's Caddy,Benny The Butcher
user_00532,3lzUeaCbcCDB5IXYfqWRlF,12,2.8,hiphop,Rich Spirit,Kendrick Lamar
user_00532,6l1dTAhX7P6EKvA11NLNuW,27,2.9,kpop,Set The Tone,aespa
user_00532,2QqHAiFdDZKFJkr1xCV9dG,25,2.7,kpop,Just love,MONSTA X
user_00532,1eYxa4UQo3ElMrX5n5J3CF,12,2.7,edm,Wastin Time,Conro
user_00532,14FW5L81Px03LnnsXnB2LG,18,2.7,rock,Protecting My Energy,Jackboy
user_00532,1Tx7TwXLu2BQIAz0SRzf2k,15,3.4,edm,Cry Dancing,NOTD
user_00532,4nr85wYs3ZaCTSOm8oPa3J,29,2.6,kpop,One Day More,BIG MAMA
user_00532,1Vrj9Vcbb0lOG94pQbYvzv,10,1.4,pop,Noticed I Cried,PinkPantheress
user_00532,0pJW1Xw3aY4Eh6k5iuBkfI,42,4.7,indie,Kyoto,Phoebe Bridgers
user_00532,4ZgXDDRSS4lVx1g3WkRon0,30,2.8,indie,Tell Me,Khamari
user_00532,66M3TNwc5Kn1wuyAMAc1Ba,21,2.6,hiphop,You Motherfucker,Night Lovell
user_00532,3VIa7cWd3de7xUj7by0Trj,18,2.9,classical,"Desert Island Duvet - Mixed, Skinners Version",Fred again..
user_00532,6qcKeSJNgz7ubh28BfQjcc,14,2.9,rnb,MURDA,BLK ODYSSY
user_00532,0lsAUriHcvefcI6t4vnkMU,16,2.7,classical,O Radiant Dawn,James MacMillan
user_00532,3pWlQdfMNp4NabYbPAQcje,11,3.1,classical,Ancient Poem,Lorenzo Balzotti
user_00532,6WhgNHhugFGOp8pj7ld8rI,22,2.7,latin,Recordar,Green Cookie
user_00532,7uyeEbG6hyApgXuEypGcsZ,21,3.1,kpop,After LIKE,IVE
user_00532,3B6t6zKMa959qbWvLUWxxl,26,3.0,kpop,overlap (1/1),Billlie
user_00532,5ctgndouYusLD9HgXhSzRU,3,1.9,edm,In Your Arms (with X Ambassadors) [Alan Walker Remix],ILLENIUM
user_00532,7JOa48N3aoaGnYxe9R9Xcf,29,3.3,edm,Congratulations - Don Diablo VIP Mix,Don Diablo
user_00532,2VsRriazucgwTRNcX8EBm1,24,2.8,hiphop,Squad,Chief Keef
user_00532,4ruM7ZgntoMNIj5pm0tARQ,20,3.1,indie,I Can Make It,CRi
user_00532,6wXmLFm3UrdGydNRyFexi3,19,2.8,kpop,White Soul Sneakers,tripleS
user_00532,0SFvSc2qggsVQqnfYzeCv4,26,3.5,latin,a mi tambien me duele,Danny Ocean
user_00532,2zPaJ25hM1VpEHp3h5PdkD,29,3.5,jazz,Resurrection,Wifisfuneral
user_00532,4vlk5JUheqOSCZqgts338H,28,2.7,pop,Creeps,Koe Wetzel
user_00532,3LiOk5cRzp5umTOswBDFnb,5,1.0,classical,I Ain't Gone Hold Ya,Jeezy
user_00532,0svMffDGjaAgtQHL0Pn8DA,29,2.6,edm,buttons! (with Knock2),Dillon Francis
user_00532,0UuNO0yYvsMPlyLF7RfQlg,13,3.4,rock,Dicke Titten,Rammstein
user_00532,6bAR0U4WV9uEBzuoNUzQSC,28,3.1,rnb,SLIME,Shygirl
user_00532,3JIohlY3x8YLOGHdfoWxyR,22,3.4,hiphop,Doja,$NOT
user_00532,6h13gMfEDlVlXFb8iDVaXb,14,3.5,kpop,BOOMBOOM,SEVENTEEN
user_00532,1ivudlcJhIrbaaCfTejxgo,28,3.5,latin,Sakoneta - Ditti Remix,Yeahman
user_00532,6stQ6SHIch2zT8yCUbsvWc,27,2.9,latin,QUERIDO ABUELO,Becky G
user_00532,50Ihxe8oJ8cQ1tDYoehuTc,14,2.6,classical,A Breath / A Pause,Christopher Dicker
user_00532,2pgDBO0ZAgvye7joSmdDm8,13,2.6,rnb,Water From Wine,Amaarae
user_00532,6flZV70cwZLQE1XsPBz1NF,19,2.7,classical,"Symphony No. 5 in E Minor, Op. 64: IV. Finale. Andantemaestoso Allegro vivace Moderato assai e molto maestoso Presto Molto meno mosso",Pyotr Ilyich Tchaikovsky
user_00532,73h8GRaD3rq6pk6jFCs23k,4,1.4,jazz,Michael Sees Mae,Robert Glasper
user_00532,6P044Uja1fjxwqXOTT2QO4,21,2.8,rnb,Told Ya,Lil Tjay
user_00532,4a8cNdfO02mOmEZlszygpE,27,3.5,edm,Solar,NERO
user_00532,0Kb4j4M1dfjPqfPopx55E4,15,2.7,kpop,Boomerang,Loossemble
user_00533,4MGD9rpRJlRj8jSfuFh4B9,26,3.4,rnb,"Whistle Podu (From ""The Greatest Of All Time"")",Thalapathy Vijay
user_00533,7D3h8trsx2ZMvrzafWipKX,11,3.3,edm,Colors Of The Rainbow,BEAUZ
user_00533,5GX0pPQ3ci4DyzItOpaJo7,27,3.0,latin,"NEW BUGATTI (feat. Ski Mask The Slump God, Chief Keef, DJ Scheme)",Lil Gnar
user_00533,6DYi7HljZ64OF6beOCgSMx,18,2.6,edm,Love You for the Summer,Nicky Romero
user_00533,78QcVmzxS0wIwuC2rpAauI,30,3.0,latin,Todo De Ti,Rauw Alejandro
user_00533,2DUbx3jDIpkSQeKo6bkLPQ,10,1.6,jazz,Mollo,Anomalie
user_00533,61SRKyox0R9jCzci4JXKBS,36,4.6,rock,Amen To That,Dylan Scott
user_00533,0nn1kMhCkhQqqZdnKL7Ext,29,2.7,pop,Dirty Secrets,d4vd
user_00533,7ysicRpPxDkTHK7jMryVaj,15,3.5,classical,I Want It That Way - Piano Version,Henry Smith
user_00533,2iYDEwzq00a571f0hbQ53g,16,2.7,jazz,Don't Forget,Cory Henry
user_00533,4pDUrDPOqZgyUDBCZJVjOk,21,3.5,edm,Vibe,Dirty Palm
user_00533,766bpReowqK4hC9v4tYNKz,28,3.2,hiphop,Son Of A Sinner,Jelly Roll
user_00533,3unkXQAQx100GI1jDHte5X,4,1.8,jazz,Moods for Cozy Coffee Houses - Marvellous Alto Saxophone Bossa,Coffee Shop Jazz Relax
user_00533,5RcxRGvmYai7kpFSfxe5GY,15,2.7,latin,COMO DIABLOS,Becky G
user_00533,30oZjF87SHCd0CE0ttGm5U,24,2.7,latin,Lao' a Lao',Prince Royce
user_00533,1K45maA9jDR1kBRpojtPmO,10,1.2,indie,Attack of the Killer Queen,Toby Fox
user_00533,4KnYyQNysMsTQztWTW0ZzM,28,2.7,indie,closer to god,Balance And Composure
user_00533,6BP5wSdHoWmYJ6iaIdGfFS,25,2.9,rock,In the Clear,Wine Lips
user_00533,7aVjnFsARHuTBZzkR6rYOR,12,2.7,hiphop,PLAY DA FOOL,Moneybagg Yo
user_00533,76TJAFvcsT53qPU0bAR4an,18,2.7,hiphop,Channel 5,Key Glock
user_00533,342lDmTXJPrWwYxeCvYc0t,23,2.6,rnb,Life Will Be,Cleo Sol
user_00533,1J3yWZC6J1lEaCrWrRx8Ni,20,2.6,indie,Days Move Slow,Bully
user_00533,2AL6FvVrCpULjacTBRiFY7,14,2.8,jazz,Samurai,Jim Yosef
user_00533,6e47Pg5J7YtKJwGyvoDQjd,27,2.7,jazz,BADBYE,WEAN
user_00533,21Pkk76qnEgB5d0iDot4Dk,25,3.4,rnb,i think i saw a ghost,One Hope
user_00533,62Ff1Mw5sbCx017EJOsn3Q,13,3.4,latin,DANCE CRIP,Trueno
user_00533,3OaFGqHUyxGVkOcSILw8Kx,27,3.0,pop,I might say something stupid,Charli xcx
user_00533,2IulC81PkpA77dy7IqqwgD,29,3.0,kpop,Enhanced Flower,tripleS
user_00533,4wNIkl5XGiAACjFBlDWuSd,27,3.2,pop,Black Magic,Jonasu
user_00533,6FxRH7N7Q86i6aixaSYYzx,15,3.5,edm,One More Time (feat. Alida),Robin Schulz
user_00533,3JBvJ9PwrYA1oeUzI3FMRI,15,3.3,hiphop,Whatever I Want,Meek Mill
user_00533,5JKk6Gh5CLlwpbPz48eWtB,17,2.8,latin,Don't Wait Up,Shakira
user_00533,2ZcfgQa6RTHRXo8exl9hnX,30,3.3,hiphop,Knock Knock,Nardo Wick
user_00533,6oCXDaFZYL7sHnowv6pdXb,14,2.6,pop,Soccer Practice,Lizzy McAlpine
user_00533,5f1joOtoMeyppIcJGZQvqJ,23,2.8,rnb,Memory - GOLDHOUSE x Mokita Remix,Kane Brown
user_00533,5wRSnumY0x8O47QuxgqwhR,15,2.8,hiphop,That Just Isn't Empirically Possible,$uicideboy$
user_00533,01phnXpapye0srjqgs24FJ,2,2.0,classical,The Unknown,Muriel Bostdorp
user_00533,28FniOyvSxbe92zYJDXAKx,10,1.8,rnb,Sad Bitch Bad Bitch,iyla
user_00533,73f5rpLgydSRIvHzRLcJFF,14,3.3,hiphop,From Dallas to Austin,Lil 2z
user_00533,0yDgTMSzhHsFSTS7JUpOEo,28,2.7,rock,The Holy Shangri-La,Foster The People
user_00533,1TRmgkGE0EdfjjAovbMpTk,27,3.3,edm,High Low,Don Diablo
user_00533,0CtVKn43bnXL7IGnwSihds,17,3.3,pop,safety net (feat. Ty Dolla $ign),Ariana Grande
user_00533,1KjLbuPsJmYdZJt0CsyVAg,19,2.7,indie,A Mirrored Star,MettaForm
user_00533,5u7jcaSQzataRZ3EHDGGN7,15,3.1,indie,Seven Sins,Ren
user_00533,5o0urLKhjQLIFMoJH5SSrY,21,2.9,kpop,Kill Shot,ITZY
user_00533,22rsFWAbfLuytYSEEGgyzN,24,3.2,latin,IDGAF,Yan Block
user_00533,0FA4wrjDJvJTTU8AepZTup,48,4.7,hiphop,Took A While (Be Us),Lil Tjay
user_00533,45khAN78Qv8yzU78TkkGBi,24,2.9,hiphop,Fabricated,Lil Durk
user_00533,0kn2gu8Pd03DiYHzRvX2Xk,42,4.8,indie,Movies,Conan Gray
user_00533,6615Si3rJaswOMJLOj1xNM,25,3.4,indie,All the time / Tout le temps (feat. Yelle),The Knocks
user_00533,3T7kKI9dBhtJeN87pLo9X6,20,2.7,rock,Buy A Boy A Baseball,Granger Smith
